_unit_id,_id,_worker_id,_started_at,_created_at,description,relation,concept,property,answer
636ec4fe-2c24-44db-acf4-ef021036f95e,66738,5d1fa8c8cde8e900013abed6,2010-01-01 17:05:15,2010-01-01 16:43:57,I think it is impossible for (a/an) paint to roll/be used for rolling.,impossible,paint,roll,false
d832396b-eff7-49d1-9f7a-714a95e45114,66739,5e86116068b86421a020e345,2010-01-01 16:44:09,2010-01-01 16:43:58,"I think there is a paint  which can roll/be used for rolling, but this is rare or uncommon.",rare,paint,roll,true
9f08c715-24e7-42b0-a08b-8cadb998ba7a,66743,5b4a24699c57d40001e26754,2010-01-01 16:50:40,2010-01-01 16:43:59,"I could say ``(a/an) tub rolls/is used for rolling"", but I would most certainly not mean it literally.",creative,tub,roll,true
check1,66745,5e820c95a7dfb990e185a7c8,2010-01-01 16:49:59,2010-01-01 16:44:01,I am still paying attention to this task.,_check,_check1,_check1,true
39951505-5c5c-47a2-9c78-0769caaee365,66748,5c5bc756c2a9020001bf4cbb,2010-01-01 16:47:35,2010-01-01 16:44:02,"I think (a/an) egg can be round, but this is rare or uncommon",rare,egg,round,false
b6ccafb6-1290-4538-adc7-9e1b7e04bda4,66755,5c5bc756c2a9020001bf4cbb,2010-01-01 16:49:05,2010-01-01 16:44:06,"I think (a/an) corncob can be red, but this is rare or uncommon",rare,corncob,red,false
9e2a4c98-1462-461f-bfcc-b8679a5c18f1,66754,5d1fa8c8cde8e900013abed6,2010-01-01 16:41:40,2010-01-01 16:44:06,I know that being red is necessary for many things (a/an) corncob does or is used for. ,affording_activity,corncob,red,false
ab9cf901-7e48-4c5d-bd48-4da0224dbdcf,66757,5e86116068b86421a020e345,2010-01-01 16:50:28,2010-01-01 16:44:07,You can find (a/an) corncob which is red. Red is one of a few possible colors (a/an) corncob can have. There is only a limited range of possible colors.,variability_limited,corncob,red,false
381564b4-05c2-4f5c-938f-da065027e1f8,66756,5b4a24699c57d40001e26754,2010-01-01 16:49:21,2010-01-01 16:44:07,You can find (a/an) vanilla which is red. Red is one of a few possible colors (a/an) vanilla can have. There is only a limited range of possible colors.,variability_limited,vanilla,red,true
5b13ab99-284e-43f2-88dc-eaf573776a78,66762,5d1fa8c8cde8e900013abed6,2010-01-01 17:08:42,2010-01-01 16:44:09,"I could say ``(a/an) corncob is red"", but I would most certainly not mean it literally.",creative,corncob,red,true
00613d00-7d63-4b36-8f89-899841072e03,66760,5debbf853ccb8a2acc5bc1d6,2010-01-01 16:44:55,2010-01-01 16:44:09,I think it is impossible for (a/an) tub to roll/be used for rolling.,impossible,tub,roll,false
8301e790-2494-4311-943d-765c679f7f7e,66764,5c5bc756c2a9020001bf4cbb,2010-01-01 16:50:17,2010-01-01 16:44:10,``Tub'' is one of the first things which come to mind when I hear ``roll''. ,typical_of_property,tub,roll,true
9e2a4c98-1462-461f-bfcc-b8679a5c18f1,66766,5e86116068b86421a020e345,2010-01-01 16:52:55,2010-01-01 16:44:11,I know that being red is necessary for many things (a/an) corncob does or is used for. ,affording_activity,corncob,red,false
test1,66765,5b4a24699c57d40001e26754,2010-01-01 16:51:09,2010-01-01 16:44:11,"""Yellow"" is one of the first things which come to mind when I hear ""canary"". ",test_true,_test1,_test1,true
7902b9d0-8a29-4a7a-a240-e34e0a1cdb81,66771,5e82522c7cf52897774abfe3,2010-01-01 16:47:52,2010-01-01 16:44:13,I know that (a/an) egg is round as most or all other things similar to (a/an) egg are round. ,implied_category,egg,round,true
8b9a9e57-b718-4c54-b11a-7261455c9ce5,66774,5e86116068b86421a020e345,2010-01-01 16:42:11,2010-01-01 16:44:15,"I think (a/an) vanilla can be red, but this is rare or uncommon",rare,vanilla,red,false
914df763-b012-4b5a-a974-abb2c6d3fba9,66776,5d1fa8c8cde8e900013abed6,2010-01-01 16:47:34,2010-01-01 16:44:16,I think it is impossible for (a/an) egg to be round.,impossible,egg,round,false
b1bb156a-eb75-4ef1-a2d3-6e6407d04c7f,66780,5c5bc756c2a9020001bf4cbb,2010-01-01 16:49:24,2010-01-01 16:44:19,I know that all or most tub(s) roll regularly or are used for rolling regularly. ,afforded_usual,tub,roll,false
5d8e722a-ffe8-482b-9982-0c0eef9a3d70,66781,5b4a24699c57d40001e26754,2010-01-01 17:09:55,2010-01-01 16:44:20,``Nozzle'' is one of the first things which come to mind when I hear ``roll''. ,typical_of_property,nozzle,roll,false
00613d00-7d63-4b36-8f89-899841072e03,66782,5e82522c7cf52897774abfe3,2010-01-01 16:48:40,2010-01-01 16:44:20,I think it is impossible for (a/an) tub to roll/be used for rolling.,impossible,tub,roll,false
2aa7e9b1-3f36-4206-bff4-764f54c5fcd6,66787,5e86116068b86421a020e345,2010-01-01 16:52:46,2010-01-01 16:44:21,"I think there is a tub  which can roll/be used for rolling, but this is rare or uncommon.",rare,tub,roll,false
e25c1558-534f-43fe-9264-e89e5e04ca5f,66789,5d1fa8c8cde8e900013abed6,2010-01-01 16:47:06,2010-01-01 16:44:22,I know that being red is necessary for many things (a/an) vanilla does or is used for. ,affording_activity,vanilla,red,false
5d8e722a-ffe8-482b-9982-0c0eef9a3d70,66790,5e82522c7cf52897774abfe3,2010-01-01 16:49:30,2010-01-01 16:44:24,``Nozzle'' is one of the first things which come to mind when I hear ``roll''. ,typical_of_property,nozzle,roll,false
check1,66793,5c5bc756c2a9020001bf4cbb,2010-01-01 16:48:39,2010-01-01 16:44:25,I am still paying attention to this task.,_check,_check1,_check1,true
5b13ab99-284e-43f2-88dc-eaf573776a78,66797,5b4a24699c57d40001e26754,2010-01-01 16:41:48,2010-01-01 16:44:26,"I could say ``(a/an) corncob is red"", but I would most certainly not mean it literally.",creative,corncob,red,false
e0814fde-dbbb-4140-928f-e2f7e3f8fb91,66796,5e820c95a7dfb990e185a7c8,2010-01-01 16:48:18,2010-01-01 16:44:26,You can find (a/an) cucurbit which is red. Red is one of a few possible colors (a/an) cucurbit can have. There is only a limited range of possible colors.,variability_limited,cucurbit,red,false
f3569104-0518-4e6c-b2f6-1c32cf57d040,66799,5e86116068b86421a020e345,2010-01-01 16:49:11,2010-01-01 16:44:26,"Usually, (a/an) cucurbit is not red, but there could be a highly unusual situation in which (a/an) cucurbit is red.",unusual,cucurbit,red,true
fa616ab9-ff83-4323-b5b7-c7ececd2d5e7,66802,5e86116068b86421a020e345,2010-01-01 17:02:26,2010-01-01 16:44:29,I know that all or most paint(s) roll regularly or are used for rolling regularly. ,afforded_usual,paint,roll,false
3b45cc81-c467-470a-a2af-be2e5d8b369c,66804,5b4a24699c57d40001e26754,2010-01-01 16:42:20,2010-01-01 16:44:30,You can find (a/an) nozzle which can roll/be used for rolling. This distinguishes a certain type of nozzle from others. ,variability_limited,nozzle,roll,true
b451bbf5-8a23-4933-84c2-ccb4a930849d,66807,5d1fa8c8cde8e900013abed6,2010-01-01 16:52:56,2010-01-01 16:44:32,I know that (a/an) corncob is red as most or all other things similar to (a/an) corncob are red. ,implied_category,corncob,red,false
9e2a4c98-1462-461f-bfcc-b8679a5c18f1,66808,5e82522c7cf52897774abfe3,2010-01-01 16:46:08,2010-01-01 16:44:32,I know that being red is necessary for many things (a/an) corncob does or is used for. ,affording_activity,corncob,red,false
6e933bb8-85df-4290-aef3-3abb15f7b039,66809,5e820c95a7dfb990e185a7c8,2010-01-01 16:46:00,2010-01-01 16:44:34,I think it is impossible for (a/an) nozzle to roll/be used for rolling.,impossible,nozzle,roll,true
57182797-7f65-407e-a094-035b34e3bc09,66812,5c5bc756c2a9020001bf4cbb,2010-01-01 16:41:41,2010-01-01 16:44:34,I know that being round is necessary for many things (a/an) egg does or is used for. ,affording_activity,egg,round,false
08d21760-893e-4352-8c8f-19be09ead325,66817,5b4a24699c57d40001e26754,2010-01-01 16:40:53,2010-01-01 16:44:37,You can find (a/an) nozzle which can roll/be used for rolling. This is not what it usually does or is used for. ,afforded_unusual,nozzle,roll,true
76bb87eb-03e7-4a5a-ad4c-a72adeff2230,66815,5e86116068b86421a020e345,2010-01-01 16:43:21,2010-01-01 16:44:37,"Usually, (a/an) egg is not round, but there could be a highly unusual situation in which (a/an) egg is round.",unusual,egg,round,true
6f3d0bdf-a289-4124-82c2-2d7d32e6b030,66816,5e82522c7cf52897774abfe3,2010-01-01 16:47:38,2010-01-01 16:44:37,"I could say ``(a/an) paint rolls/is used for rolling"", but I would most certainly not mean it literally.",creative,paint,roll,false
0ccaef8e-e47a-4e54-918e-6da38a760f28,66822,5b4a24699c57d40001e26754,2010-01-01 17:03:01,2010-01-01 16:44:39,``Corncob'' is one of the first things which come to mind when I hear ``red''. ,typical_of_property,corncob,red,false
29bbb966-ee38-4e27-8b8d-fe3d73d0590a,66820,5c5bc756c2a9020001bf4cbb,2010-01-01 16:47:59,2010-01-01 16:44:39,``Vanilla'' is one of the first things which come to mind when I hear ``red''. ,typical_of_property,vanilla,red,false
8301e790-2494-4311-943d-765c679f7f7e,66824,5e86116068b86421a020e345,2010-01-01 16:48:51,2010-01-01 16:44:41,``Tub'' is one of the first things which come to mind when I hear ``roll''. ,typical_of_property,tub,roll,false
eae82291-2be4-49eb-9465-3c999da16b85,66826,5b4a24699c57d40001e26754,2010-01-01 16:44:45,2010-01-01 16:44:42,``Roll'' is one for the first things which come to mind when I hear ``nozzle''.,typical_of_concept,nozzle,roll,false
693a6508-71de-47df-91d3-c0ce6ee99586,66828,5debbf853ccb8a2acc5bc1d6,2010-01-01 16:50:14,2010-01-01 16:44:44,"I could say ``(a/an) nozzle rolls/is used for rolling"", but I would most certainly not mean it literally.",creative,nozzle,roll,true
6e933bb8-85df-4290-aef3-3abb15f7b039,66830,5e82522c7cf52897774abfe3,2010-01-01 16:44:07,2010-01-01 16:44:45,I think it is impossible for (a/an) nozzle to roll/be used for rolling.,impossible,nozzle,roll,true
ab9cf901-7e48-4c5d-bd48-4da0224dbdcf,66829,5e820c95a7dfb990e185a7c8,2010-01-01 16:42:16,2010-01-01 16:44:45,You can find (a/an) corncob which is red. Red is one of a few possible colors (a/an) corncob can have. There is only a limited range of possible colors.,variability_limited,corncob,red,false
9f08c715-24e7-42b0-a08b-8cadb998ba7a,66832,5d1fa8c8cde8e900013abed6,2010-01-01 16:47:59,2010-01-01 16:44:46,"I could say ``(a/an) tub rolls/is used for rolling"", but I would most certainly not mean it literally.",creative,tub,roll,false
00613d00-7d63-4b36-8f89-899841072e03,66833,5b4a24699c57d40001e26754,2010-01-01 16:49:55,2010-01-01 16:44:47,I think it is impossible for (a/an) tub to roll/be used for rolling.,impossible,tub,roll,false
caffae1d-93f5-4be3-a94d-0aa9ead026ee,66835,5e86116068b86421a020e345,2010-01-01 17:09:39,2010-01-01 16:44:48,You can find (a/an) tub which can roll/be used for rolling. This is not what it usually does or is used for. ,afforded_unusual,tub,roll,true
cf666661-a46f-44d6-ad23-4674994932c4,66838,5c5bc756c2a9020001bf4cbb,2010-01-01 16:44:06,2010-01-01 16:44:49,I know that (a/an) paint can roll/be used for rolling as most or all other things similar to (a/an) paint roll. ,implied_category,paint,roll,true
5d8e722a-ffe8-482b-9982-0c0eef9a3d70,66843,5e86116068b86421a020e345,2010-01-01 16:53:51,2010-01-01 16:44:52,``Nozzle'' is one of the first things which come to mind when I hear ``roll''. ,typical_of_property,nozzle,roll,true
a5e85215-cdb1-4f8c-8475-049617d062c8,66844,5c5bc756c2a9020001bf4cbb,2010-01-01 16:46:14,2010-01-01 16:44:55,"I think there is a nozzle  which can roll/be used for rolling, but this is rare or uncommon.",rare,nozzle,roll,false
1ee62da8-8144-49a4-a6be-0f8286ae79af,66846,5d1fa8c8cde8e900013abed6,2010-01-01 16:44:32,2010-01-01 16:44:55,You can find (a/an) corncob which is red. Red is one of many possible colors (a/an) corncob can have. The range of colors is almost ulimited. ,variability_open,corncob,red,true
57182797-7f65-407e-a094-035b34e3bc09,66848,5e82522c7cf52897774abfe3,2010-01-01 16:44:11,2010-01-01 16:44:56,I know that being round is necessary for many things (a/an) egg does or is used for. ,affording_activity,egg,round,false
a476bd25-556a-44eb-9f75-7d02d5c27220,66850,5e86116068b86421a020e345,2010-01-01 16:39:53,2010-01-01 16:44:57,You can find (a/an) egg which is round. Round is one of many possible shapes (a/an) egg can have. The range of shapes is almost ulimited. ,variability_open,egg,round,false
4cbc8e57-6d8b-4449-a28c-e3edc4af4ee5,66852,5e82522c7cf52897774abfe3,2010-01-01 16:44:39,2010-01-01 16:44:58,``Paint'' is one of the first things which come to mind when I hear ``roll''. ,typical_of_property,paint,roll,false
293f1a44-5d92-4088-9fec-f41ba49c3be6,66857,5c5bc756c2a9020001bf4cbb,2010-01-01 16:45:22,2010-01-01 16:45:01,"I could say ``(a/an) vanilla is red"", but I would most certainly not mean it literally.",creative,vanilla,red,true
7a54b702-ac38-4e5e-9e2e-e559d7c8c746,66855,5e86116068b86421a020e345,2010-01-01 17:08:30,2010-01-01 16:45:01,``Cucurbit'' is one of the first things which come to mind when I hear ``red''. ,typical_of_property,cucurbit,red,false
6e933bb8-85df-4290-aef3-3abb15f7b039,66863,5c5bc756c2a9020001bf4cbb,2010-01-01 16:48:55,2010-01-01 16:45:06,I think it is impossible for (a/an) nozzle to roll/be used for rolling.,impossible,nozzle,roll,false
381564b4-05c2-4f5c-938f-da065027e1f8,66868,5d1fa8c8cde8e900013abed6,2010-01-01 16:50:43,2010-01-01 16:45:07,You can find (a/an) vanilla which is red. Red is one of a few possible colors (a/an) vanilla can have. There is only a limited range of possible colors.,variability_limited,vanilla,red,true
d08aff61-0bf1-4cb5-aa7b-0bdbc5eb7f32,66867,5b4a24699c57d40001e26754,2010-01-01 16:51:38,2010-01-01 16:45:07,``Roll'' is one for the first things which come to mind when I hear ``tub''.,typical_of_concept,tub,roll,true
a6ce01fd-6254-4ecf-98b1-e5d26667bc80,66869,5e820c95a7dfb990e185a7c8,2010-01-01 16:51:39,2010-01-01 16:45:09,You can find (a/an) egg which is round. Round is one of a few possible shapes (a/an) egg can have. There is only a limited range of possible shapes.,variability_limited,egg,round,false
9f08c715-24e7-42b0-a08b-8cadb998ba7a,66874,5c5bc756c2a9020001bf4cbb,2010-01-01 16:38:23,2010-01-01 16:45:11,"I could say ``(a/an) tub rolls/is used for rolling"", but I would most certainly not mean it literally.",creative,tub,roll,false
a992edd2-9dde-48a7-bc4a-e602530dd0bc,66873,5e82522c7cf52897774abfe3,2010-01-01 16:40:46,2010-01-01 16:45:11,You can find (a/an) tub which can roll/be used for rolling. This distinguishes a certain type of tub from others. ,variability_limited,tub,roll,true
413b6dbd-93e1-4a06-8cf1-24953cb21879,66876,5e820c95a7dfb990e185a7c8,2010-01-01 16:49:44,2010-01-01 16:45:14,``Red'' is one for the first things which come to mind when I hear ``vanilla''.,typical_of_concept,vanilla,red,false
d5194932-b1e1-4f6f-b839-ba289d430566,66875,5b4a24699c57d40001e26754,2010-01-01 16:49:46,2010-01-01 16:45:14,I know that (a/an) tub can roll/be used for rolling as most or all other things similar to (a/an) tub roll. ,implied_category,tub,roll,true
2aa7e9b1-3f36-4206-bff4-764f54c5fcd6,66878,5d1fa8c8cde8e900013abed6,2010-01-01 17:04:19,2010-01-01 16:45:15,"I think there is a tub  which can roll/be used for rolling, but this is rare or uncommon.",rare,tub,roll,false
3b45cc81-c467-470a-a2af-be2e5d8b369c,66880,5c5bc756c2a9020001bf4cbb,2010-01-01 16:50:10,2010-01-01 16:45:17,You can find (a/an) nozzle which can roll/be used for rolling. This distinguishes a certain type of nozzle from others. ,variability_limited,nozzle,roll,true
381564b4-05c2-4f5c-938f-da065027e1f8,66885,5e86116068b86421a020e345,2010-01-01 16:50:52,2010-01-01 16:45:21,You can find (a/an) vanilla which is red. Red is one of a few possible colors (a/an) vanilla can have. There is only a limited range of possible colors.,variability_limited,vanilla,red,false
0ccaef8e-e47a-4e54-918e-6da38a760f28,66888,5c5bc756c2a9020001bf4cbb,2010-01-01 16:47:24,2010-01-01 16:45:22,``Corncob'' is one of the first things which come to mind when I hear ``red''. ,typical_of_property,corncob,red,false
150002fa-c730-48f9-ab46-d414d4b0106f,66889,5debbf853ccb8a2acc5bc1d6,2010-01-01 16:49:59,2010-01-01 16:45:22,"Usually, (a/an) tub cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) tub can roll.",unusual,tub,roll,true
a992edd2-9dde-48a7-bc4a-e602530dd0bc,66890,5d1fa8c8cde8e900013abed6,2010-01-01 16:44:57,2010-01-01 16:45:23,You can find (a/an) tub which can roll/be used for rolling. This distinguishes a certain type of tub from others. ,variability_limited,tub,roll,true
40eb7836-f92a-4e9b-8c5f-b92190eca244,66891,5b4a24699c57d40001e26754,2010-01-01 16:42:03,2010-01-01 16:45:23,"Usually, (a/an) paint cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) paint can roll.",unusual,paint,roll,false
4ac87e43-db4b-4ad1-b587-c9c43197509f,66895,5c5bc756c2a9020001bf4cbb,2010-01-01 16:49:55,2010-01-01 16:45:26,``Egg'' is one of the first things which come to mind when I hear ``round''. ,typical_of_property,egg,round,false
acf35ba1-4816-47aa-b3d5-88348fa6d2af,66897,5e86116068b86421a020e345,2010-01-01 16:50:00,2010-01-01 16:45:27,"I could say ``(a/an) egg is round"", but I would most certainly not mean it literally.",creative,egg,round,true
fa616ab9-ff83-4323-b5b7-c7ececd2d5e7,66898,5e820c95a7dfb990e185a7c8,2010-01-01 17:05:29,2010-01-01 16:45:27,I know that all or most paint(s) roll regularly or are used for rolling regularly. ,afforded_usual,paint,roll,true
7902b9d0-8a29-4a7a-a240-e34e0a1cdb81,66903,5d1fa8c8cde8e900013abed6,2010-01-01 16:43:08,2010-01-01 16:45:29,I know that (a/an) egg is round as most or all other things similar to (a/an) egg are round. ,implied_category,egg,round,true
6e933bb8-85df-4290-aef3-3abb15f7b039,66905,5b4a24699c57d40001e26754,2010-01-01 16:53:40,2010-01-01 16:45:30,I think it is impossible for (a/an) nozzle to roll/be used for rolling.,impossible,nozzle,roll,false
f3569104-0518-4e6c-b2f6-1c32cf57d040,66909,5e82522c7cf52897774abfe3,2010-01-01 16:52:18,2010-01-01 16:45:33,"Usually, (a/an) cucurbit is not red, but there could be a highly unusual situation in which (a/an) cucurbit is red.",unusual,cucurbit,red,true
1fcec1fa-99cd-4b33-936d-4c4026a64a40,66912,5e820c95a7dfb990e185a7c8,2010-01-01 16:50:55,2010-01-01 16:45:34,You can find (a/an) vanilla which is red. Red is one of many possible colors (a/an) vanilla can have. The range of colors is almost ulimited. ,variability_open,vanilla,red,false
6c782ebd-2326-4f65-9486-462a3ba136d9,66910,5c5bc756c2a9020001bf4cbb,2010-01-01 16:44:37,2010-01-01 16:45:34,You can find (a/an) cucurbit which is red. Red is one of many possible colors (a/an) cucurbit can have. The range of colors is almost ulimited. ,variability_open,cucurbit,red,false
b09b05bd-3942-48dd-8025-3f34449cf975,66911,5e86116068b86421a020e345,2010-01-01 16:49:52,2010-01-01 16:45:34,``Roll'' is one for the first things which come to mind when I hear ``paint''.,typical_of_concept,paint,roll,false
39951505-5c5c-47a2-9c78-0769caaee365,66915,5b4a24699c57d40001e26754,2010-01-01 16:46:18,2010-01-01 16:45:36,"I think (a/an) egg can be round, but this is rare or uncommon",rare,egg,round,true
f386c0a3-e3c7-4fe5-ae55-0cc82c905173,66914,5e82522c7cf52897774abfe3,2010-01-01 16:49:27,2010-01-01 16:45:36,I think it is impossible for (a/an) cucurbit to be red.,impossible,cucurbit,red,false
7902b9d0-8a29-4a7a-a240-e34e0a1cdb81,66918,5debbf853ccb8a2acc5bc1d6,2010-01-01 17:02:15,2010-01-01 16:45:37,I know that (a/an) egg is round as most or all other things similar to (a/an) egg are round. ,implied_category,egg,round,true
4ac87e43-db4b-4ad1-b587-c9c43197509f,66921,5e82522c7cf52897774abfe3,2010-01-01 16:44:16,2010-01-01 16:45:38,``Egg'' is one of the first things which come to mind when I hear ``round''. ,typical_of_property,egg,round,false
ec3720ad-0a70-4d72-96a2-fa76b628c8b9,66923,5e820c95a7dfb990e185a7c8,2010-01-01 16:51:04,2010-01-01 16:45:39,I know that (a/an) cucurbit is red as most or all other things similar to (a/an) cucurbit are red. ,implied_category,cucurbit,red,false
a5e85215-cdb1-4f8c-8475-049617d062c8,66926,5b4a24699c57d40001e26754,2010-01-01 16:47:42,2010-01-01 16:45:40,"I think there is a nozzle  which can roll/be used for rolling, but this is rare or uncommon.",rare,nozzle,roll,true
4eef4704-f1c8-4e1f-9dab-233f46a6753b,66927,5d1fa8c8cde8e900013abed6,2010-01-01 16:41:08,2010-01-01 16:45:40,You can find (a/an) paint which can roll/be used for rolling. This is not what it usually does or is used for. ,afforded_unusual,paint,roll,false
d832396b-eff7-49d1-9f7a-714a95e45114,66928,5c5bc756c2a9020001bf4cbb,2010-01-01 16:47:06,2010-01-01 16:45:41,"I think there is a paint  which can roll/be used for rolling, but this is rare or uncommon.",rare,paint,roll,true
6c782ebd-2326-4f65-9486-462a3ba136d9,66930,5e82522c7cf52897774abfe3,2010-01-01 16:40:58,2010-01-01 16:45:43,You can find (a/an) cucurbit which is red. Red is one of many possible colors (a/an) cucurbit can have. The range of colors is almost ulimited. ,variability_open,cucurbit,red,true
a992edd2-9dde-48a7-bc4a-e602530dd0bc,66934,5b4a24699c57d40001e26754,2010-01-01 16:50:08,2010-01-01 16:45:45,You can find (a/an) tub which can roll/be used for rolling. This distinguishes a certain type of tub from others. ,variability_limited,tub,roll,true
a6a3dfd0-f28d-47e8-b323-aa66c2935c38,66935,5d1fa8c8cde8e900013abed6,2010-01-01 16:46:17,2010-01-01 16:45:46,I think it is impossible for (a/an) corncob to be red.,impossible,corncob,red,true
1fcec1fa-99cd-4b33-936d-4c4026a64a40,66937,5c5bc756c2a9020001bf4cbb,2010-01-01 17:08:14,2010-01-01 16:45:46,You can find (a/an) vanilla which is red. Red is one of many possible colors (a/an) vanilla can have. The range of colors is almost ulimited. ,variability_open,vanilla,red,false
93ef92ec-05e3-40ed-b035-5ac69e66c8b2,66940,5e820c95a7dfb990e185a7c8,2010-01-01 16:45:29,2010-01-01 16:45:48,"I could say ``(a/an) cucurbit is red"", but I would most certainly not mean it literally.",creative,cucurbit,red,true
ec3720ad-0a70-4d72-96a2-fa76b628c8b9,66942,5e82522c7cf52897774abfe3,2010-01-01 16:45:37,2010-01-01 16:45:48,I know that (a/an) cucurbit is red as most or all other things similar to (a/an) cucurbit are red. ,implied_category,cucurbit,red,false
6c782ebd-2326-4f65-9486-462a3ba136d9,66944,5e86116068b86421a020e345,2010-01-01 16:50:55,2010-01-01 16:45:49,You can find (a/an) cucurbit which is red. Red is one of many possible colors (a/an) cucurbit can have. The range of colors is almost ulimited. ,variability_open,cucurbit,red,false
864d035a-bf0d-486a-99e2-a33c17774531,66945,5b4a24699c57d40001e26754,2010-01-01 16:44:13,2010-01-01 16:45:51,"Usually, (a/an) vanilla is not red, but there could be a highly unusual situation in which (a/an) vanilla is red.",unusual,vanilla,red,true
e25c1558-534f-43fe-9264-e89e5e04ca5f,66946,5c5bc756c2a9020001bf4cbb,2010-01-01 16:47:12,2010-01-01 16:45:51,I know that being red is necessary for many things (a/an) vanilla does or is used for. ,affording_activity,vanilla,red,false
57182797-7f65-407e-a094-035b34e3bc09,66949,5d1fa8c8cde8e900013abed6,2010-01-01 16:40:05,2010-01-01 16:45:52,I know that being round is necessary for many things (a/an) egg does or is used for. ,affording_activity,egg,round,true
636ec4fe-2c24-44db-acf4-ef021036f95e,66948,5e82522c7cf52897774abfe3,2010-01-01 16:43:26,2010-01-01 16:45:52,I think it is impossible for (a/an) paint to roll/be used for rolling.,impossible,paint,roll,false
293f1a44-5d92-4088-9fec-f41ba49c3be6,66952,5b4a24699c57d40001e26754,2010-01-01 16:46:38,2010-01-01 16:45:55,"I could say ``(a/an) vanilla is red"", but I would most certainly not mean it literally.",creative,vanilla,red,true
check1,66951,5e86116068b86421a020e345,2010-01-01 17:05:03,2010-01-01 16:45:55,I am still paying attention to this task.,_check,_check1,_check1,true
e25c1558-534f-43fe-9264-e89e5e04ca5f,66955,5e82522c7cf52897774abfe3,2010-01-01 16:42:52,2010-01-01 16:45:57,I know that being red is necessary for many things (a/an) vanilla does or is used for. ,affording_activity,vanilla,red,false
b451bbf5-8a23-4933-84c2-ccb4a930849d,66956,5c5bc756c2a9020001bf4cbb,2010-01-01 16:52:03,2010-01-01 16:45:58,I know that (a/an) corncob is red as most or all other things similar to (a/an) corncob are red. ,implied_category,corncob,red,false
98a89247-9c34-492b-aad7-8a3c1fca0e20,66959,5e82522c7cf52897774abfe3,2010-01-01 16:47:12,2010-01-01 16:46:00,"Usually, (a/an) corncob is not red, but there could be a highly unusual situation in which (a/an) corncob is red.",unusual,corncob,red,true
f3569104-0518-4e6c-b2f6-1c32cf57d040,66962,5d1fa8c8cde8e900013abed6,2010-01-01 16:46:58,2010-01-01 16:46:01,"Usually, (a/an) cucurbit is not red, but there could be a highly unusual situation in which (a/an) cucurbit is red.",unusual,cucurbit,red,true
abbcc30c-e97f-4f9b-ba6b-8a7b0582ec71,66964,5c5bc756c2a9020001bf4cbb,2010-01-01 16:43:08,2010-01-01 16:46:03,``Red'' is one for the first things which come to mind when I hear ``cucurbit''.,typical_of_concept,cucurbit,red,false
a50cbab5-e499-4398-ace4-f6743c81edcd,66966,5b4a24699c57d40001e26754,2010-01-01 16:40:55,2010-01-01 16:46:04,I know that all or most nozzle(s) roll regularly or are used for rolling regularly. ,afforded_usual,nozzle,roll,false
abbcc30c-e97f-4f9b-ba6b-8a7b0582ec71,66967,5debbf853ccb8a2acc5bc1d6,2010-01-01 16:45:36,2010-01-01 16:46:04,``Red'' is one for the first things which come to mind when I hear ``cucurbit''.,typical_of_concept,cucurbit,red,false
864d035a-bf0d-486a-99e2-a33c17774531,66968,5e82522c7cf52897774abfe3,2010-01-01 16:44:02,2010-01-01 16:46:05,"Usually, (a/an) vanilla is not red, but there could be a highly unusual situation in which (a/an) vanilla is red.",unusual,vanilla,red,false
check1,66971,5e82522c7cf52897774abfe3,2010-01-01 17:04:23,2010-01-01 16:46:07,I am still paying attention to this task.,_check,_check1,_check1,true
98a89247-9c34-492b-aad7-8a3c1fca0e20,66973,5e820c95a7dfb990e185a7c8,2010-01-01 16:43:25,2010-01-01 16:46:08,"Usually, (a/an) corncob is not red, but there could be a highly unusual situation in which (a/an) corncob is red.",unusual,corncob,red,false
cf666661-a46f-44d6-ad23-4674994932c4,66972,5d1fa8c8cde8e900013abed6,2010-01-01 16:52:25,2010-01-01 16:46:08,I know that (a/an) paint can roll/be used for rolling as most or all other things similar to (a/an) paint roll. ,implied_category,paint,roll,true
00613d00-7d63-4b36-8f89-899841072e03,66976,5c5bc756c2a9020001bf4cbb,2010-01-01 16:51:27,2010-01-01 16:46:12,I think it is impossible for (a/an) tub to roll/be used for rolling.,impossible,tub,roll,false
9e2a4c98-1462-461f-bfcc-b8679a5c18f1,66979,5e820c95a7dfb990e185a7c8,2010-01-01 16:51:13,2010-01-01 16:46:14,I know that being red is necessary for many things (a/an) corncob does or is used for. ,affording_activity,corncob,red,false
a50cbab5-e499-4398-ace4-f6743c81edcd,66983,5d1fa8c8cde8e900013abed6,2010-01-01 16:43:30,2010-01-01 16:46:17,I know that all or most nozzle(s) roll regularly or are used for rolling regularly. ,afforded_usual,nozzle,roll,true
7902b9d0-8a29-4a7a-a240-e34e0a1cdb81,66984,5c5bc756c2a9020001bf4cbb,2010-01-01 16:49:55,2010-01-01 16:46:17,I know that (a/an) egg is round as most or all other things similar to (a/an) egg are round. ,implied_category,egg,round,false
914df763-b012-4b5a-a974-abb2c6d3fba9,66986,5b4a24699c57d40001e26754,2010-01-01 16:50:15,2010-01-01 16:46:18,I think it is impossible for (a/an) egg to be round.,impossible,egg,round,false
